Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Brighton,640B Hampton St,2,t,96,S,Hodges,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,5/778 Hampton St,2,h,752,S,hockingstuart,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,1/858 Hampton St,2,u,833,S,Buxton,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,68 Head St,3,h,,SN,Kay,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,73 Martin St,4,h,332,S,Buxton,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,297 New St,4,h,28,PI,RT,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,2a Roslyn St,1,h,1775,S,Nick,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,3/24 South Rd,3,u,162,S,RT,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,25 Were St,3,h,,PI,Marshall,10-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton East,1 Arnot St,5,h,25,VB,Hodges,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,14 Holmhurst Ct,4,h,17,PI,Buxton,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,24 Moore St,3,h,145,S,Buxton,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,355 Nepean Hwy,3,h,129,S,Greg,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,104 South Rd,4,h,,SN,Kay,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,92 Thomas St,5,h,327,S,hockingstuart,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,141 Union St,2,h,,S,Buxton,10-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Broadmeadows,77 Kitchener St,3,h,551,S,Barry,10-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,3 Railway Cr,5,h,471,SP,YPA,10-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,25 Wharton Av,4,h,52,S,YPA,10-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Brooklyn,5/16 Conifer Av,2,t,485,SP,Purplebricks,10-12-2016,3012,Western Metropolitan,962,6.4,Brimbank City Council
Brunswick,7/117 Albion St,2,t,62,S,Harrington,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,1/170 Albion St,2,u,65,S,McGrath,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,3/5 Evans St,3,u,88,S,Dingle,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,314/1 Lygon St,1,u,,W,Ray,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,5 MacKenzie St,3,h,12225,S,Nelson,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,6 Murdock St,3,h,,SN,Walshe,10-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick East,123 Barkly St,4,h,128,S,Nelson,10-12-2016,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick East,4/37 Brunswick Rd,2,u,656,S,Collins,10-12-2016,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick West,11b Henderson St,3,t,1195,S,Jellis,10-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,81 Melville Rd,3,h,793,S,Ray,10-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,6/524 Moreland Rd,2,u,4,SP,Nelson,10-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Bulleen,38 Balwyn Rd,3,h,95,S,Barry,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,11 Carrathool St,3,h,14,S,Barry,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,16 Chateau Ri,4,h,155,PI,Jellis,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,135 Manningham Rd,4,h,185,PI,Barry,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,24 Robert St,4,h,13,SP,Jellis,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,30a Warringal St,3,h,124,S,Barry,10-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bundoora,51 Arthur St,3,h,75,S,Ray,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,6 Aruma Ct,3,h,65,S,Stockdale,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,17 Botanic Ct,3,h,665,S,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,60 Clovemont Wy,4,h,,PI,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,192 Greenwood Dr,4,h,6575,SP,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,3 Japonica St,4,h,642,S,Ray,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,19 Lea Cr,3,h,62,S,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,3 Miller Ct,3,h,79,S,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,3 Napoli Cl,3,h,62,S,Ray,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,52 Zara Cl,3,h,,PI,Barry,10-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Burnley,12 Loyola Gr,2,h,12311,SP,Jellis,10-12-2016,3121,Northern Metropolitan,438,2.4,Yarra City Council
Burwood,2 Bennett St,3,h,1342,S,McGrath,10-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,29 Clanbrae Av,4,h,1381,S,Buxton,10-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,1/9 Farleigh Av,3,u,,SN,Barry,10-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,12 Havelock St,4,h,17828,SP,Buxton,10-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood East,8 Davor Ct,3,h,,SN,RT,10-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,33 Inga St,4,h,136,S,Fletchers,10-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,24 Sheraton Cl,5,h,,SN,Barry,10-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Camberwell,84 Bowen St,4,h,,SN,Kay,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,12 Brinsley Rd,4,h,29,S,Noel,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,3/575 Burke Rd,3,t,125,VB,Fletchers,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,4/445 Camberwell Rd,4,t,,SA,RT,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,34 Seymour Gr,5,h,,PI,RT,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,11 Sunnyside Av,3,h,3775,S,Jellis,10-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Canterbury,13 Byron St,5,h,293,S,Jellis,10-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,21 Compton St,4,h,295,PI,Jellis,10-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,12A Highfield Rd,5,h,,SN,Woodards,10-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Carlton,96 Barkly St,3,h,,S,Collins,10-12-2016,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton,704/668 Swanston St,2,u,795,S,Nelson,10-12-2016,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton North,1 Fletcher La,2,h,8,PI,Nelson,10-12-2016,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carlton North,173 MacPherson St,2,h,131,S,Nelson,10-12-2016,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carlton North,450 Park St,2,h,,S,Nelson,10-12-2016,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carlton North,94 Princes St,2,h,,S,Jellis,10-12-2016,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carnegie,2/33 Oakleigh Rd,2,t,93,S,hockingstuart,10-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,1/46 Rosanna St,1,u,,VB,Ross,10-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Caroline Springs,6 Isabel Cl,4,h,618,S,Bells,10-12-2016,3023,Western Metropolitan,7719,14.8,Melton City Council
Caroline Springs,11 Strutt Pl,4,h,545,SP,YPA,10-12-2016,3023,Western Metropolitan,7719,14.8,Melton City Council
Carrum,36 Emma St,3,h,85,S,hockingstuart/hockingstuart,10-12-2016,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Carrum,26 Lexington Pl,3,h,515,S,hockingstuart/hockingstuart,10-12-2016,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Carrum,4/93 Valetta St,3,u,622,SP,hockingstuart,10-12-2016,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Carrum Downs,7 Gratlea Ct,4,h,445,S,Harcourts,10-12-2016,3201,South-Eastern Metropolitan,8060,34.9,Frankston City Council
Caulfield East,9 Lord St,2,h,62,SP,Woodards,10-12-2016,3145,Southern Metropolitan,608,8.4,Glen Eira City Council
Caulfield North,8/359 Balaclava Rd,1,u,29,VB,hockingstuart,10-12-2016,3161,Southern Metropolitan,6923,7.8,Glen Eira City Council
Caulfield North,3/374 Dandenong Rd,2,u,68,SP,Gary,10-12-2016,3161,Southern Metropolitan,6923,7.8,Glen Eira City Council
Caulfield North,88 Eskdale Rd,4,h,,PN,Whiting,10-12-2016,3161,Southern Metropolitan,6923,7.8,Glen Eira City Council
Caulfield South,1/2 Griffiths St,4,t,13,VB,Gary,10-12-2016,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Chadstone,2/9 Batesford Rd,4,t,115,S,Buxton,10-12-2016,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chadstone,2 Melinga Cr,3,h,93,S,Ray,10-12-2016,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chelsea,2 Camp St,4,h,,S,hockingstuart,10-12-2016,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Chelsea,3/20 Embankment Gr,3,h,85,SP,LJ,10-12-2016,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Chelsea,96 Hughes Av,4,h,925,S,Ray,10-12-2016,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Chelsea Heights,226 Wells Rd,3,h,691,S,iSell,10-12-2016,3196,South-Eastern Metropolitan,2076,27,Kingston City Council
Cheltenham,96 Chesterville Rd,3,t,65,VB,Greg,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,6 Elliott St,3,h,16,S,O'Brien,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,20 Jells Rd,3,h,971,S,Bayside,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,1 Linda Cl,3,t,745,S,O'Brien,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,26 Stuart Av,3,h,1651,S,Stockdale,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,200 Warrigal Rd,3,h,696,S,Woodards,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,51/310 Warrigal Rd,2,u,46,S,Buxton,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,13/109 Weatherall Rd,1,u,31,VB,Greg,10-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Clarinda,4 Bodley St,3,h,771,S,Century,10-12-2016,3169,South-Eastern Metropolitan,2727,17.5,Kingston City Council
Clarinda,61 Bushland Av,3,h,741,S,Century,10-12-2016,3169,South-Eastern Metropolitan,2727,17.5,Kingston City Council
Clayton,17 Kionga St,3,h,1235,S,Prof.,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton,25 Marshall Av,3,h,161,S,Buxton,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton,40 Myriong St,3,h,125,S,Ray,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton,16 Ormond Rd,4,h,165,S,Christopher,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton,7 Panorama St,3,h,1492,S,Century,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton,3/25 Thompson St,2,u,632,S,Buxton,10-12-2016,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton South,45 Glenelg Dr,3,h,77,SP,Ray,10-12-2016,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clayton South,11 Oakes Av,2,h,755,S,Barry,10-12-2016,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clayton South,5 Ovens Ct,5,h,755,S,Century,10-12-2016,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clifton Hill,12 Kiewa St,2,h,1417,SP,Nelson,10-12-2016,3068,Northern Metropolitan,2954,3.6,Yarra City Council
Clifton Hill,40 Myrtle St,2,h,129,S,Jellis,10-12-2016,3068,Northern Metropolitan,2954,3.6,Yarra City Council
Coburg,2 Autumn St,3,h,,SN,Barry,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,2/118 Bruce St,3,t,64,S,Nelson,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,23 Cole Cr,3,h,,PI,Nelson,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,31 Elizabeth St,2,h,82,S,Peter,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,7 Gladstone St,4,h,125,S,Jellis,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,21 Governors Rd,5,h,1335,S,Nelson,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,56 The Grove,6,h,19,VB,hockingstuart,10-12-2016,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg North,18 Alexander Av,3,t,,PN,Ray,10-12-2016,3058,Northern Metropolitan,3445,6.7,Darebin City Council
Coburg North,1 Boyne St,2,h,745,SP,Raine,10-12-2016,3058,Northern Metropolitan,3445,6.7,Darebin City Council
Coburg North,19A Tilley St,4,h,15,PI,Jellis,10-12-2016,3058,Northern Metropolitan,3445,6.7,Darebin City Council
Craigieburn,95 Banbury Cr,3,h,395,SP,Professionals,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,22 Barnell St,4,h,43,S,Ray,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,12 Brentwick Dr,4,h,655,S,LJ,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,24 Champion Pde,4,h,645,S,LJ,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,5 Hove Pl,5,h,575,S,Jason,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,43 Langdon Cr,3,h,,PI,LJ,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,7 Maple Pl,3,h,4115,S,Ray,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,12 Marchmont Ri,4,h,,SN,Barry,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,12 Parramatta Wk,3,h,,SN,Barry,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,23 Pearl Dr,4,h,,SN,Barry,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,28 Penfold St,4,h,5725,S,Nelson,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,7 Plymouth Ct,3,h,,SN,Barry,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,35 Second Av,3,h,52,S,RE,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,19 Vantage Bvd,4,h,61,S,Ray,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,49 Wattletree St,5,h,5,PI,LJ,10-12-2016,3064,Northern Metropolitan,15510,20.6,Hume City Council
Cranbourne,55 Springhill Dr,3,h,48,S,iSell,10-12-2016,3977,South-Eastern Metropolitan,7680,34.7,Casey City Council
Croydon,74 Diane Cr,5,h,86,S,Ray,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,10 Edward Ct,5,h,,SN,Hoskins,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,10 Henty Ct,4,h,819,S,Ray,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,27 Jesmond Rd,3,h,621,S,Max,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,155 Lincoln Rd,3,h,6,S,McGrath,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,19 Norris Cct,4,h,,SP,Philip,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,13 Paltarra Ct,3,h,68,S,McGrath,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,21 Vernon St,4,h,11,S,iTRAK,10-12-2016,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon South,48 Mulduri Cr,4,h,8755,S,iTRAK,10-12-2016,3136,Eastern Metropolitan,1863,23,Maroondah City Council
Dandenong,4 Axel St,3,h,7,S,Stockdale,10-12-2016,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,50 Benga Av,2,h,58,S,O'Brien,10-12-2016,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,9 Jesson Cr,3,h,495,S,McLennan,10-12-2016,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,18 Tarene St,3,h,51,S,iSell,10-12-2016,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong North,33 Barbara Av,3,h,51,SP,O'Brien,10-12-2016,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Deer Park,6 Parkfield Ct,3,h,,S,FN,10-12-2016,3023,Western Metropolitan,6388,14.8,Brimbank City Council
Deer Park,29 Tasman Av,3,h,35,PI,Douglas,10-12-2016,3023,Western Metropolitan,6388,14.8,Brimbank City Council
Deer Park,8 Vincent St,3,h,53,S,hockingstuart,10-12-2016,3023,Western Metropolitan,6388,14.8,Brimbank City Council
Delahey,8 Masefield Ct,3,h,538,S,Barry,10-12-2016,3037,Western Metropolitan,2898,18,Brimbank City Council
Docklands,2305/241 Harbour Esp,1,u,36,VB,RT,10-12-2016,3008,Southern Metropolitan,4707,1.4,Melbourne City Council
Doncaster,1/77 Ayr St,3,u,828,SP,Barry,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,11A Balfour St,3,t,945,S,Assisi,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,35 Bordeaux St,4,h,143,S,Jellis,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,4 Colston Cl,4,h,125,PI,Barry,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,5/333 George St,3,u,772,S,Barry,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,1 Graeme Cl,4,h,2,S,Barry,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,22/222 Williamsons Rd,3,t,55,VB,Hamilton,10-12-2016,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster East,17 Aminga Av,4,h,1186,S,Barry,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,16 Barbara St,3,h,119,SP,Jellis,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,1/3 Calvin Cr,2,u,62,S,Parkes,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,1/946 Doncaster Rd,2,u,538,S,Barry,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,3 Gina Ct,4,h,,PI,Barry,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2/1 Harry St,3,u,,PI,Barry,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2 Peter St,5,h,11,S,Jellis,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,389 Serpells Rd,5,h,,S,Jellis,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2/95 St Clems Rd,3,t,15,PI,Barry,10-12-2016,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Donvale,5 Allinga Pl,4,h,,PI,Parkes,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,20 Argyle St,3,h,,S,Jellis,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,48 Darvall St,3,h,87,S,Jellis,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,107 Glenvale Rd,3,h,,SP,Fletchers,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,49 Heads Rd,5,h,18,SA,RT,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,25 Murndal Dr,3,h,1456,S,Barry,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,1/57 Old Warrandyte Rd,3,u,72,S,Philip,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,9 Valepark Dr,4,u,888,SP,Ascend,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,7 Vaucluse Ct,4,h,1125,S,Barry,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Donvale,7 Warrock Av,3,h,1676,S,Ray,10-12-2016,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Doveton,15 Rebecca St,4,h,,SN,Barry,10-12-2016,3177,South-Eastern Metropolitan,3533,28.8,Casey City Council
Eaglemont,41 Glenard Dr,2,h,,PN,Nelson,10-12-2016,3084,Eastern Metropolitan,1651,8.9,Banyule City Council
East Melbourne,9/161 Wellington Pde S,1,u,,SP,Caine,10-12-2016,3002,Northern Metropolitan,3040,1.3,Melbourne City Council
Edithvale,1 Bristol Av,3,h,115,SP,hockingstuart,10-12-2016,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Edithvale,37 Edithvale Rd,2,h,955,S,hockingstuart/hockingstuart,10-12-2016,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Edithvale,1/39 Field Av,3,t,72,S,Asset,10-12-2016,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Edithvale,16 Langrigg Av,4,h,15,S,O'Brien,10-12-2016,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Elsternwick,4/585 Glen Huntly Rd,2,u,591,S,Buxton,10-12-2016,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Elsternwick,14/18 King St,2,u,537,S,Biggin,10-12-2016,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Elsternwick,14 Prentice St,3,h,185,PI,Biggin,10-12-2016,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Elsternwick,3/26 Ross St,3,h,8,VB,Hodges,10-12-2016,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Elsternwick,12 Rusden St,3,h,965,PI,Biggin,10-12-2016,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Eltham,47 Glenister Dr,4,h,815,SP,Barry,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,9 John St,3,h,113,S,Barry,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,1 Leane Dr,4,h,851,S,Barry,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,61 Leane Dr,3,h,77,PI,Buckingham,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,16 Leonard Cr,4,h,1365,S,Barry,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,20/1336 Main Rd,4,h,73,S,Morrison,10-12-2016,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham North,2 MacDhui Av,3,h,,SP,Morrison,10-12-2016,3095,Eastern Metropolitan,2346,18,Banyule City Council
Eltham North,7 Orion Ct,3,h,751,SP,Buckingham,10-12-2016,3095,Eastern Metropolitan,2346,18,Banyule City Council
Eltham North,46 Progress Rd,3,h,845,S,Morrison,10-12-2016,3095,Eastern Metropolitan,2346,18,Banyule City Council
Eltham North,2/8 Weidlich Rd,3,u,5675,PI,Flanagan,10-12-2016,3095,Eastern Metropolitan,2346,18,Banyule City Council
Elwood,3/307 Barkly St,2,u,,PI,Biggin,10-12-2016,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,24/193 Brighton Rd,2,u,,SP,Frank,10-12-2016,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Endeavour Hills,81 Aldridge St,3,h,745,S,Stockdale,10-12-2016,3802,South-Eastern Metropolitan,8443,28.5,Casey City Council
Endeavour Hills,8 Monica Cl,5,h,,W,O'Brien,10-12-2016,3802,South-Eastern Metropolitan,8443,28.5,Casey City Council
Endeavour Hills,10 Southwell Cl,3,h,618,SP,O'Brien,10-12-2016,3802,South-Eastern Metropolitan,8443,28.5,Casey City Council
Epping,31 Calendula Cct,3,h,51,S,LJ,10-12-2016,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,25 Carlisle Dr,3,h,525,PI,Love,10-12-2016,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,3 Knoll Wk,3,h,425,S,Stockdale,10-12-2016,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,2 Plymouth Ct,3,h,,PI,Love,10-12-2016,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,2 Prism Wk,3,h,395,S,Iconek,10-12-2016,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Essendon,2/4 Balmoral St,2,u,445,S,Nelson,10-12-2016,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,2 Collins St,2,h,,S,Brad,10-12-2016,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,8 Monica St,6,h,262,S,Brad,10-12-2016,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,82 Price St,3,h,1226,S,Nelson,10-12-2016,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
